actual_reward_gnk,actual_rewarded_coins,address,compensation_base_units,compensation_gnk,confirmation_weight,effective_weight,epoch,exclusion_reason,expected_reward_base_units,expected_reward_gnk,fixed_epoch_reward,notes,reward_rate_base_units_per_weight,total_epoch_weight,weight
2556.042973694,2556042973694,gonka1pllyukkeymx3hfd9mts3pryr9y6efs9eshty87,0,0.000000000,7055,7055,250,,2556042973694,2556.042973694,286969897420690,chain_effective_reward_base_units=2556042973694; full_weight_reward_base_units=2556042973694; expected_reward_weight=7055; expected_reward_base_units=2556042973694,362302335.03817198667294554921074193918994840122059,792073,7055
49306.811682349,49306811682349,gonka1q5xt54wncgzk7dxv9x64uln68455g83wu9tugg,0,0.000000000,136093,136093,250,confirmation_weight_reduction,49306811682349,49306.811682349,286969897420690,chain_effective_reward_base_units=49306811682349; full_weight_reward_base_units=49890118441761; expected_reward_weight=136093; expected_reward_base_units=49306811682349,362302335.03817198667294554921074193918994840122059,792073,137703
144.558631680,144558631680,gonka1qu9mna5xlvlnw9455ygtjq92wuzkzm237w8l08,0,0.000000000,399,79,250,subgroup_voting_power_reduction,28621884468,28.621884468,286969897420690,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=28621884468; full_weight_reward_base_units=144558631680; expected_reward_weight=79; expected_reward_base_units=28621884468,362302335.03817198667294554921074193918994840122059,792073,399
213.033773002,213033773002,gonka1qwfrtz9c7kcrfkrrlne2pkcye74mj6ce33xdkl,0,0.000000000,588,588,250,confirmation_weight_reduction,213033773002,213.033773002,286969897420690,chain_effective_reward_base_units=213033773002; full_weight_reward_base_units=214120680007; expected_reward_weight=588; expected_reward_base_units=213033773002,362302335.03817198667294554921074193918994840122059,792073,591
1767.310790316,1767310790316,gonka1rcpc45n6zch9qlkn4m3cwngekad89xu8mcr09v,0,0.000000000,4878,4878,250,confirmation_weight_reduction,1767310790316,1767.310790316,286969897420690,chain_effective_reward_base_units=1767310790316; full_weight_reward_base_units=1773469930011; expected_reward_weight=4878; expected_reward_base_units=1767310790316,362302335.03817198667294554921074193918994840122059,792073,4895
281.871216659,281871216659,gonka1slndy4rsmld579628302rj5gz8z9qf4v6ppmc4,0,0.000000000,778,778,250,,281871216659,281.871216659,286969897420690,chain_effective_reward_base_units=281871216659; full_weight_reward_base_units=281871216659; expected_reward_weight=778; expected_reward_base_units=281871216659,362302335.03817198667294554921074193918994840122059,792073,778
7867.757507688,7867757507688,gonka1tja3g2da45efhe2p83gk3whtussmgmtsdlgprt,0,0.000000000,21716,21716,250,confirmation_weight_reduction,7867757507688,7867.757507688,286969897420690,chain_effective_reward_base_units=7867757507688; full_weight_reward_base_units=7884785717435; expected_reward_weight=21716; expected_reward_base_units=7867757507688,362302335.03817198667294554921074193918994840122059,792073,21763
0.000000000,0,gonka1tl5m3vuqsx333v7095ymwjdc4vdk2wd9r5hqws,722793158401,722.793158401,0,0,250,failed_confirmation_poc,722793158401,722.793158401,286969897420690,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=722793158401; expected_reward_weight=1995; expected_reward_base_units=722793158401,362302335.03817198667294554921074193918994840122059,792073,1995
0.000000000,0,gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg,380417451790,380.417451790,1050,0,250,missed_requests,380417451790,380.417451790,286969897420690,downtime punishment reduced effective reward to zero; subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=0; full_weight_reward_base_units=380417451790; expected_reward_weight=1050; expected_reward_base_units=380417451790,362302335.03817198667294554921074193918994840122059,792073,1050
435.487406715,435487406715,gonka1tmk2tzdneht6smu34pkmqdvu7p34qavvmwtwq2,0,0.000000000,1202,1202,250,,435487406715,435.487406715,286969897420690,chain_effective_reward_base_units=435487406715; full_weight_reward_base_units=435487406715; expected_reward_weight=1202; expected_reward_base_units=435487406715,362302335.03817198667294554921074193918994840122059,792073,1202
738.734461142,738734461142,gonka1u4zxypjgcr8khlzefwjr0vwdaj2uzruw2cehj3,0,0.000000000,2039,2039,250,confirmation_weight_reduction,738734461142,738.734461142,286969897420690,chain_effective_reward_base_units=738734461142; full_weight_reward_base_units=764820229265; expected_reward_weight=2039; expected_reward_base_units=738734461142,362302335.03817198667294554921074193918994840122059,792073,2111
